# 声速四种方法综合可视化实验
# method=回声法
# true_speed_m_s=343.0
# estimated_speed_m_s=342.85714285714283
# theoretical_delay_s=0.01749271137026239
# measured_delay_s=0.0175
time_s,direct,echo,measured
0.0166875,0.0,1.200690013692982e-22,0.026280879363424537
0.016708333333333332,0.0,2.523282950626148e-22,0.02955801276777106
0.016729166666666666,0.0,5.273472965116846e-22,0.0348077369979025
0.01675,0.0,1.096031940497904e-21,-0.007447088893442995
0.016770833333333332,0.0,2.2654026963498827e-21,-0.02400871387838647
0.016791666666666667,0.0,4.656539932290721e-21,0.027215847795202613
0.0168125,0.0,9.518685242442798e-21,-0.07620848241878884
0.016833333333333332,0.0,1.9350238245365438e-20,0.032501392181691756
0.016854166666666667,0.0,3.911932774433577e-20,0.01213438309646369
0.016875,0.0,7.864881170331697e-20,-0.0014459917886381353
0.016895833333333332,0.0,1.5724927927795736e-19,-0.025952935979834682
0.016916666666666667,0.0,3.126661585553179e-19,0.023585590174663638
0.0169375,0.0,6.182566667596934e-19,0.00024950003566220647
0.016958333333333332,0.0,1.215772888060166e-18,-0.0051840839895920645
0.016979166666666667,0.0,2.377561811425156e-18,-0.006926821600585854
0.016999999999999998,0.0,4.623883619150371e-18,0.048171942140969676
0.017020833333333332,0.0,8.942885877451392e-18,-0.009416830474596998
0.017041666666666667,0.0,1.7200623851189946e-17,0.010763802207480064
0.017062499999999998,0.0,3.2900797460087595e-17,-0.014903402433181693
0.017083333333333332,0.0,6.258415121661754e-17,0.028952697485530136
0.017104166666666667,0.0,1.1839081888195904e-16,-0.034786929690588164
0.017124999999999998,0.0,2.227241952144875e-16,0.014224942438250161
0.017145833333333332,0.0,4.166894339729923e-16,-0.002191929997959848
0.017166666666666667,0.0,7.752705626362118e-16,0.03953364011085297
0.017187499999999998,0.0,1.434464535763735e-15,-0.022113748059654537
0.017208333333333332,0.0,2.6395023521446954e-15,-0.04040071367090617
0.017229166666666667,0.0,4.8300319882440924e-15,-0.01919810710349836
0.017249999999999998,0.0,8.78969239256188e-15,0.037839488264308545
0.017270833333333332,0.0,1.5907175119154328e-14,-0.046363010492057495
0.017291666666666667,0.0,2.862913086232091e-14,-0.019831233116982608
0.017312499999999998,0.0,5.1241163351412255e-14,0.1134642343419401
0.017333333333333333,0.0,9.12064421161134e-14,-0.004731242585000874
0.017354166666666667,0.0,1.6144617644242242e-13,0.02535524715019748
0.017374999999999998,0.0,2.8420108352719234e-13,-0.015878016680326554
0.017395833333333333,0.0,4.975301578265288e-13,0.007283924725316836
0.017416666666666667,0.0,8.661813088480852e-13,-0.023649419564964965
0.017437499999999998,0.0,1.4996638445280016e-12,-0.00737988044375951
0.017458333333333333,0.0,2.582110063811782e-12,0.009857699567142402
0.017479166666666667,0.0,4.421313349231072e-12,0.016147034076017277
0.017499999999999998,0.0,7.528761795620726e-12,0.021826612447732312
0.017520833333333333,0.0,1.2749452453443085e-11,-0.01466240523290891
0.017541666666666667,0.0,2.147114607998603e-11,0.025333753665366752
0.017562499999999998,0.0,3.595958207317771e-11,0.05203671611734857
0.017583333333333333,0.0,5.989213027856856e-11,0.007040695583625992
0.017604166666666667,0.0,9.920203962920252e-11,0.037594208473271405
